location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
United States,2023-03-19,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674046252,269747896,230373359,
United States,2023-03-20,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674106474,269761341,230381231,
United States,2023-03-21,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674166233,269774130,230389415,
United States,2023-03-22,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674225438,269786894,230397442,
United States,2023-03-23,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674283757,269799107,230405361,
United States,2023-03-24,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674348833,269812529,230414190,
United States,2023-03-25,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674374334,269818554,230417503,
United States,2023-03-26,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674388697,269822476,230419125,
United States,2023-03-27,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674444701,269834599,230426528,
United States,2023-03-28,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674501459,269847198,230434403,
United States,2023-03-29,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674559267,269859993,230442400,
United States,2023-03-30,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674615703,269872223,230449910,
United States,2023-03-31,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674674587,269884517,230457960,
United States,2023-04-01,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674696382,269889832,230460669,
United States,2023-04-02,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674708566,269893364,230462101,
United States,2023-04-03,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674759102,269905022,230468663,
United States,2023-04-04,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674810463,269916987,230475347,
United States,2023-04-05,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674861309,269928839,230482215,
United States,2023-04-06,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674913181,269940813,230489186,
United States,2023-04-07,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674960747,269951686,230495947,
United States,2023-04-08,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674982343,269957551,230498666,
United States,2023-04-09,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,674988543,269960431,230499516,
United States,2023-04-10,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675037992,269971905,230506297,
United States,2023-04-11,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675087206,269983344,230513294,
United States,2023-04-12,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675136008,269995000,230520042,
United States,2023-04-13,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675182462,270005591,230526413,
United States,2023-04-14,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675232286,270016601,230533498,
United States,2023-04-15,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675251980,270022311,230536089,
United States,2023-04-16,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675261871,270025562,230537246,
United States,2023-04-17,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675304457,270035747,230543313,
United States,2023-04-18,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675347903,270045273,230549088,
United States,2023-04-19,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675391336,270053552,230553737,
United States,2023-04-20,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675450061,270062531,230558858,
United States,2023-04-21,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675530053,270072942,230564775,
United States,2023-04-22,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675573420,270078615,230567289,
United States,2023-04-23,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675599153,270082185,230568579,
United States,2023-04-24,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675684285,270092903,230574357,
United States,2023-04-25,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675768513,270104284,230579974,
United States,2023-04-26,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675856678,270115904,230585784,
United States,2023-04-27,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,675946505,270127046,230591673,
United States,2023-04-28,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676043612,270138406,230597952,
United States,2023-04-29,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676083527,270144259,230600329,
United States,2023-04-30,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676107562,270148532,230601588,
United States,2023-05-01,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676198192,270160441,230606981,
United States,2023-05-02,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676292617,270172945,230612536,
United States,2023-05-03,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676390150,270185018,230618038,
United States,2023-05-04,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676493615,270197187,230623850,
United States,2023-05-05,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676599339,270208997,230629861,
United States,2023-05-06,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676640011,270214753,230632064,
United States,2023-05-07,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676661397,270218749,230633139,
United States,2023-05-08,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676717031,270225714,230636397,
United States,2023-05-09,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,676728782,270227181,230637348,
